PP P UFO 70W WH PLAFON LED ŚCIEMNIALNY 5800lm=500W;https://www.pp-design.pl/image,offer,20,1820,1000,750,0.jpg|https://www.pp-design.pl/image,offer,20,1823,1000,750,0.jpg|https://www.pp-design.pl/image,offer,20,1821,1000,750,0.jpg|https://www.pp-design.pl/image,offer,20,1822,1000,750,0.jpg|https://www.pp-design.pl/image,offer,20,1724,1000,750,0.JPG|https://www.pp-design.pl/image,offer,20,1726,1000,750,0.JPG|https://www.pp-design.pl/image,offer,20,2028,1000,750,0.png|https://www.pp-design.pl/image,offer,20,2080,1000,750,0.jpg|https://www.pp-design.pl/image,offer,20,2081,1000,750,0.jpg;1750.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Biały|WYMIARY:śr.800xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 70W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:5600lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
LM P UFO 16W PLAFON LED 1000lm = 75W;https://www.pp-design.pl/image,offer,568,2038,1000,750,0.jpg|https://www.pp-design.pl/image,offer,568,2041,1000,750,0.png|https://www.pp-design.pl/image,offer,568,2082,1000,750,0.jpg|https://www.pp-design.pl/image,offer,568,2083,1000,750,0.jpg;455.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego.Plafon dostępny w wielkościach średnicy: 20; 30; 40; 60 oraz 80 cm. Atuty:EnergooszczędnośćDuża ilość światłaWbudowane źródło światła LEDJakość wykonaniaUproszczony system montażuAtrakcyjna cena";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Biały, biały|WYMIARY:śr.200xH55 mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 1x16W|STRUMIEŃ ŚWIETLNY:1000lm 3000K|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 20W WH PLAFON LED ŚCIEMNIALNY 30cm;https://www.pp-design.pl/image,offer,569,2560,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,1782,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,1786,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,1783,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,1784,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,1785,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,2019,1000,750,0.JPG|https://www.pp-design.pl/image,offer,569,2018,1000,750,0.JPG|https://www.pp-design.pl/image,offer,569,2020,1000,750,0.png|https://www.pp-design.pl/image,offer,569,2084,1000,750,0.jpg|https://www.pp-design.pl/image,offer,569,2085,1000,750,0.jpg;585.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Biały|WYMIARY:śr.300xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 30W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:1600lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 40W BK PLAFON LED ŚCIEMNIALNY 50cm;https://www.pp-design.pl/image,offer,773,2559,1000,750,0.jpg|https://www.pp-design.pl/image,offer,773,1796,1000,750,0.jpg|https://www.pp-design.pl/image,offer,773,1797,1000,750,0.jpg|https://www.pp-design.pl/image,offer,773,1799,1000,750,0.jpg|https://www.pp-design.pl/image,offer,773,1798,1000,750,0.jpg|https://www.pp-design.pl/image,offer,773,2044,1000,750,0.jpg|https://www.pp-design.pl/image,offer,773,1696,1000,750,0.JPG|https://www.pp-design.pl/image,offer,773,1697,1000,750,0.JPG;990.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Czarny|WYMIARY:śr.500xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 40W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:3200lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 30W BK PLAFON LED ŚCIEMNIALNY 40cm;https://www.pp-design.pl/image,offer,774,2557,1000,750,0.jpg|https://www.pp-design.pl/image,offer,774,1789,1000,750,0.jpg|https://www.pp-design.pl/image,offer,774,1790,1000,750,0.jpg|https://www.pp-design.pl/image,offer,774,1791,1000,750,0.jpg|https://www.pp-design.pl/image,offer,774,2045,1000,750,0.jpg|https://www.pp-design.pl/image,offer,774,2046,1000,750,0.jpg|https://www.pp-design.pl/image,offer,774,1744,1000,750,0.JPG|https://www.pp-design.pl/image,offer,774,1743,1000,750,0.JPG;760.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Czarny|WYMIARY:śr.400xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 30W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:2400lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 20W BK PLAFON LED ŚCIEMNIALNY 30cm;https://www.pp-design.pl/image,offer,775,2556,1000,750,0.jpg|https://www.pp-design.pl/image,offer,775,2049,1000,750,0.jpg|https://www.pp-design.pl/image,offer,775,2050,1000,750,0.jpg|https://www.pp-design.pl/image,offer,775,2051,1000,750,0.jpg|https://www.pp-design.pl/image,offer,775,1780,1000,750,0.jpg|https://www.pp-design.pl/image,offer,775,2047,1000,750,0.JPG|https://www.pp-design.pl/image,offer,775,2048,1000,750,0.JPG;585.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Czarny|WYMIARY:śr.300xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 30W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:1600lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 50W BK PLAFON LED ŚCIEMNIALNY 60cm;https://www.pp-design.pl/image,offer,777,1806,1000,750,0.jpg|https://www.pp-design.pl/image,offer,777,1805,1000,750,0.jpg|https://www.pp-design.pl/image,offer,777,1809,1000,750,0.jpg|https://www.pp-design.pl/image,offer,777,2043,1000,750,0.jpg|https://www.pp-design.pl/image,offer,777,1718,1000,750,0.JPG|https://www.pp-design.pl/image,offer,777,1720,1000,750,0.JPG;1350.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Czarny|WYMIARY:śr.600xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 50W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:3800lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 70W BK PLAFON LED ŚCIEMNIALNY 80cm;https://www.pp-design.pl/image,offer,778,1816,1000,750,0.jpg|https://www.pp-design.pl/image,offer,778,1817,1000,750,0.jpg|https://www.pp-design.pl/image,offer,778,1818,1000,750,0.jpg|https://www.pp-design.pl/image,offer,778,2042,1000,750,0.jpg|https://www.pp-design.pl/image,offer,778,1715,1000,750,0.JPG|https://www.pp-design.pl/image,offer,778,1716,1000,750,0.JPG;1750.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Czarny|WYMIARY:śr.800xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 70W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:5600lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 40W WH PLAFON LED ŚCIEMNIALNY 50cm;https://www.pp-design.pl/image,offer,779,2562,1000,750,0.jpg|https://www.pp-design.pl/image,offer,779,1801,1000,750,0.jpg|https://www.pp-design.pl/image,offer,779,1800,1000,750,0.jpg|https://www.pp-design.pl/image,offer,779,1802,1000,750,0.jpg|https://www.pp-design.pl/image,offer,779,2016,1000,750,0.JPG|https://www.pp-design.pl/image,offer,779,2015,1000,750,0.JPG|https://www.pp-design.pl/image,offer,779,2036,1000,750,0.jpg|https://www.pp-design.pl/image,offer,779,1836,1000,750,0.png|https://www.pp-design.pl/image,offer,779,2086,1000,750,0.jpg|https://www.pp-design.pl/image,offer,779,2087,1000,750,0.jpg;990.00 PLN;"Plafon LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego o nieoczywistej formie, ale w klasycznym odcieniu - świetnie zagra z nowoczesnymi wnętrzami, w których stawia się na wyjątkowe, zarazem stonowane dodatki. Plafon ten również - oprócz niezaprzeczalnej funkcjonalności - ozdobi wnętrze swoim subtelnym wyglądem, a jednocześnie otuli je pięknie rozproszonym światłem. Z kolei estetykę wykonania oraz dbałość o szczegóły zadowolą nawet najbardziej wymagających użytkowników.Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Ściemnialny płynnie ściemniaczem fazowym!Dostępny w kolorze białym oraz czarnym. W wielkościach: śr. 20; 30; 40; 50; 60 oraz 80 cm.";Lampy sufitowe;MATERIAŁ:Aluminium, metal, tworzywo sztuczne|KOLOR:Biały|WYMIARY:śr.500xH58mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED EPISTAR 40W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:3200lm|ŚCIEMNIALNY:TAK|STOPIEŃ SZCZELNOŚCI:IP20
PP P 220 WH MIDI PLAFON;https://www.pp-design.pl/image,offer,789,1910,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,1911,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,1876,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2307,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2308,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2309,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2310,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2311,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2312,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2313,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2314,1000,750,0.jpg|https://www.pp-design.pl/image,offer,789,2315,1000,750,0.jpg;295.00 PLN;Plafon - oprawa natynkowa firmy PP Design na żarówkę typu PAR16. Wykonana z aluminium lakierowanego na kolor biały. Idealna jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu.  Prosta forma oraz klasyczny odcień nadają lampie ponadczasowości. Tym samym plafon ten idealnie wkomponuje się we wnętrza zarówno minimalistyczne w stylu loftowym czy industrialnym, jak i wnętrza pełne przepychu, wypełnione najróżniejszymi drobiazgami i całą paletą barw. Z kolei estetyczne wykonanie oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy. Atuty:DesignMożliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaUproszczony system montażuBrak widocznych śrub mocującychAtrakcyjna cenaW sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.160xH65mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:MODUŁ LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 222 WH MIDI PLAFON;https://www.pp-design.pl/image,offer,790,1891,1000,750,0.JPG|https://www.pp-design.pl/image,offer,790,1892,1000,750,0.JPG|https://www.pp-design.pl/image,offer,790,1875,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2316,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2317,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2318,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2319,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2320,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2321,1000,750,0.jpg|https://www.pp-design.pl/image,offer,790,2322,1000,750,0.jpg;295.00 PLN;Plafon - oprawa natynkowa firmy PP Design na żarówkę typu PAR16. Wykonana z aluminium lakierowanego na kolor biały. Idealna jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu.  Prosta forma oraz klasyczny odcień nadają lampie ponadczasowości. Tym samym plafon ten idealnie wkomponuje się we wnętrza zarówno minimalistyczne w stylu loftowym czy industrialnym, jak i wnętrza pełne przepychu, wypełnione najróżniejszymi drobiazgami i całą paletą barw. Z kolei estetyczne wykonanie oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy.  Atuty:DesignMożliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaUproszczony system montażuBrak widocznych śrub mocującychAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:160x160xH65mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:MODUŁ LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 201 MIDI PLAFON;https://www.pp-design.pl/image,offer,791,1889,1000,750,0.JPG|https://www.pp-design.pl/image,offer,791,1890,1000,750,0.JPG|https://www.pp-design.pl/image,offer,791,1913,1000,750,0.jpg|https://www.pp-design.pl/image,offer,791,2293,1000,750,0.jpg|https://www.pp-design.pl/image,offer,791,2294,1000,750,0.jpg|https://www.pp-design.pl/image,offer,791,2295,1000,750,0.jpg|https://www.pp-design.pl/image,offer,791,2296,1000,750,0.jpg|https://www.pp-design.pl/image,offer,791,2297,1000,750,0.jpg|https://www.pp-design.pl/image,offer,791,2298,1000,750,0.jpg;120.00 PLN;Plafon - oprawa natynkowa na moduł LED. Wykonana z aluminium lakierowanego na kolor biały. Regulowana. Dzięki dużemu kątowi rozproszenia światła idealna jako główne oświetlenie np. holu, łazienki lub salonu. Prosta forma i klasyczny odcień sprawiąją, że lampa staje się ponadczasowa. Tym samym idealnie wkomponuje się w cały przekrój wnętrz: od minimalistycznych, stanowiąc subtelną dekolarcję, aż po te pełne przepychu, wypełnione najróżniejszymi drobiazgami i kolorami. Jednocześnie estetyczne wykonanie oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy. Atuty:DesignMożliwość zastosowania energooszczędnego źródła światła LEDDuża ilość światłaMożliwość regulacjiJakość wykonaniaUproszczony system montażuBrak widocznych śrub mocującychAtrakcyjna cena Dostępna wersja okrągła i kwadratowa.W sprzedaży dostępne także dedykowane moduły LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:90x90xH65mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:MODUŁ LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 200 WH MIDI PLAFON;https://www.pp-design.pl/image,offer,792,1895,1000,750,0.jpg|https://www.pp-design.pl/image,offer,792,1896,1000,750,0.JPG|https://www.pp-design.pl/image,offer,792,1912,1000,750,0.jpg|https://www.pp-design.pl/image,offer,792,2245,1000,750,0.jpg|https://www.pp-design.pl/image,offer,792,2246,1000,750,0.jpg|https://www.pp-design.pl/image,offer,792,2247,1000,750,0.jpg|https://www.pp-design.pl/image,offer,792,2255,1000,750,0.jpg;120.00 PLN;Reflektor - plafon - lampa sufitowa LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Wykonany z aluminium oraz tworzywa sztucznego. Regulowany - możliwość obrotu stwarza wiele możliwości aranżacyjnych, a estetyczne wykonanie oraz dbałość o szczegóły spełnią wymagania nawet najbardziej wymagających klientów. Z kolei minimalistyczna, prosta forma  i klasyczne odcienie sprawią, że plafon wkomponuje się w cały przekrój wnętrz: od minimalistycznych, wręcz surowych, aż po te pełne kolorów i najróżniejszych niebanalnych dekoracji, a pięknie rozproszone światło subtelnie otuli pomieszczenie.Dostępny kolor biały oraz czarny. Może także zostać zastosowany jako kinkiet - lampa ścienna.Atuty:Energooszczędne źródło światła LEDDuża ilość światłaMożliwość regulacjiJakość wykonaniaAtrakcyjna cena;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.90xH65mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:MODUŁ LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 228 WH PLAFON;https://www.pp-design.pl/image,offer,412,469,1000,750,0.jpg|https://www.pp-design.pl/image,offer,412,167,1000,750,0.jpg|https://www.pp-design.pl/image,offer,412,737,1000,750,0.jpg|https://www.pp-design.pl/image,offer,412,738,1000,750,0.jpg;295.00 PLN;Plafon - oprawa natynkowa firmy PP Design na żarówkę typu PAR16. Wykonana z aluminium lakierowanego na kolor biały. Idealna jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu.  Prosta forma oraz klasyczny odcień nadają lampie ponadczasowości. Tym samym plafon ten idealnie wkomponuje się we wnętrza zarówno minimalistyczne w stylu loftowym czy industrialnym, jak i wnętrza pełne przepychu, wypełnione najróżniejszymi drobiazgami i całą paletą barw. Z kolei estetyczne wykonanie oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy.  Atuty:DesignMożliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaUproszczony system montażuBrak widocznych śrub mocującychAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.140xH120mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 (gniazdo w komplecie), G53 (opcjonalnie)|ŻARÓWKA:Halogen 230V lub 12V 1x75W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 618/1 WH PLAFON ES111;https://www.pp-design.pl/image,offer,415,1559,1000,750,0.jpg;285.00 PLN;Plafon - oprawa natynkowa na żarówkę typu ES111 wykonana z metalu lakierowanego na kolor biały o prostej formie i klasycznym odcieniu. Minimalistyczny design sprawia, że plafon ten staje się ponadczasowy i świetnie wkomponowuje się w cały przekrój wnętrz: od surowych loftowych i industrialnych, gdzie stanowi subtelną dekorację, aż do tych przepełnionych drobiazgami i pełną paletą barw, gdzie z kolei pokornie wtapia się w tło. Wysoka jakość wykonania oraz dbałość o szczegóły spełnią oczekiwania nawet najbardziej wymagających użytkowników. Idealny jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu. Dostępna wersja okrągła oraz kwadratowa. Pojedyncza oraz podwójna. Kolor biały oraz czarny.Atuty:DesignMożliwość zastosowania energooszczędnego źródła światła LEDDuża ilość światłaMożliwość regulacjiJakość wykonaniaUproszczony system montażuBrak widocznych śrub mocującychAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED. ;Lampy sufitowe;MATERIAŁ:Metal|KOLOR:Biały|WYMIARY:145x145xH130mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:GU10 230V|ŻARÓWKA:Halogen 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 618/1 WH TUBA PLAFON ES111;https://www.pp-design.pl/image,offer,416,1557,1000,750,0.jpg;285.00 PLN;Plafon - oprawa natynkowa na żarówkę typu ES111, QR111 oraz AR111. Wykonana z aluminium lakierowanego na kolor biały o prostej formie i klasycznym odcieniu. Minimalistyczny design sprawia, że plafon ten staje się ponadczasowy i świetnie wkomponowuje się w cały przekrój wnętrz: od surowych loftowych i industrialnych, gdzie stanowi subtelną dekorację, aż do tych przepełnionych drobiazgami i pełną paletą barw, gdzie z kolei pokornie wtapia się w tło. Wysoka jakość wykonania oraz dbałość o szczegóły spełnią oczekiwania nawet najbardziej wymagających użytkowników. Idealny jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu. Dostępna wersja okrągła oraz kwadratowa. Pojedyncza oraz podwójna. Kolor biały oraz czarny.Atuty:DesignMożliwość zastosowania energooszczędnego źródła światła LEDDuża ilość światłaMożliwość regulacjiJakość wykonaniaUproszczony system montażuBrak widocznych śrub mocującychAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.140xH130mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:GU10 230V|ŻARÓWKA:Halogen 230V 1x75W, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
